block,steth_pool_balance,eth_pool_balance
13639338,747519.2418463244,528958.9624030198
13639347,747621.4756838826,528956.2092036348
13639355,747636.9431128084,528944.7967706898
13639587,747624.5622560295,528958.0111074032
13639835,747632.7161452434,528060.1160534275
13639846,747636.0127052434,528056.8436455326
13640053,747620.3726149495,528072.1726992844
13640057,747604.0630399496,528088.36928674
13640100,747590.4066115475,528096.3666736644
13640103,747592.4066115475,528094.3813208812
13640151,747642.7357049215,528044.4209128742
13640186,747648.7683974882,528038.4324249852
13640230,747649.7683974882,528037.4397527588
13640259,747622.0531469032,528047.8953772414
13640260,747633.1333620108,528036.8963461596
13640281,747643.1333620108,528026.9696231065
13640320,747693.1319527873,528001.2791526217
13640347,747698.1283080666,527996.3194247215
13640369,747699.338066313,527995.1185352649
13640390,747631.9907144895,528010.8232780849
13640412,747685.433312087,527958.6489440319
13640503,747686.4251843127,527915.8769615117
13640551,747669.5383000802,527932.6467138417
13640576,747680.1955812302,527922.0675849464
13640606,747700.0232190243,527902.3853694728
13640652,747735.0232190243,527867.6421399165
13640705,747660.7781289335,527941.3721399165
13640798,747670.3567911723,527846.9075686528
13640929,747667.8399620994,527849.406932878
13640993,747668.3743900183,527848.8764257041
13641017,747868.3743900183,527650.3451385151
13641040,747877.4383469921,527641.3478115522
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641093,747877.4383322721,527641.5977969376
13641250,747877.9377140308,527651.6008586101
13641253,747879.157928414,527650.3896140786
13641524,747883.2474725002,528203.2649195266
13641528,747883.2092513263,528203.3028758056
13641583,747895.3577977914,528191.2433563755
13641603,747907.7504545237,528178.9415265125
13641675,747807.656932323,528278.3415265125
13641853,747813.3376490778,528264.9805799965
13641996,747814.5394525251,528362.7760097041
13642091,747822.5394525251,528354.8345636846
13642094,747831.3261502162,528346.1121833147
13642198,747868.3590667669,528354.0203869907
13642279,747869.3669741077,528353.019858516
13642317,747857.2832990382,528335.4999163528
13642319,747894.9297506011,528298.129140253
13642355,747888.88790055,528304.129140253
13642482,747874.7887628243,528273.7068418446
13642686,747875.7887628243,528272.7141664141
13642724,751443.2887628243,524731.8042436058
13642794,751438.1385765759,524736.9174237858
13642837,751440.1385765759,524734.932588498
13642911,751441.1385706106,524734.0410350374
13643047,751408.9070114075,524766.0410350374
13643052,751409.6570114075,524765.2967201725
13643276,751410.7807110501,524686.8663238314
13643328,751418.9456534698,524678.7633036114
13643331,751449.7869763391,524648.1559223512
13643359,751452.8260826491,524645.1398724093
13643385,751427.5744756705,524670.209953944
13643421,751453.2103944536,524644.7685032868
13643499,751454.1988768163,524643.7875202786
13643531,751506.4232188164,524591.9594916488
13643596,751507.4225367719,524606.965879864
13643704,751507.7222247057,524606.4724426022
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
13643728,751498.8161039812,524600.2553294067
